batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome
6347,2026-03-08 02:30:00,M-04,Line-C,69.357,100.221,43.518,1.635,49.34,0.662,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0093,28.78,91.12,118,98.58,Stable,Accepted
2519,2026-01-27 05:30:00,M-01,Line-A,69.436,103.425,42.517,1.521,48.675,0.966,78.0,108.0,49.0,3.3,Shift-A,OP-026,RM-0004,22.23,84.81,97,99.88,Stable,Accepted
3044,2026-02-01 16:45:00,M-04,Line-C,72.839,99.557,40.687,2.085,49.196,1.387,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0092,25.34,88.09,39,99.82,Stable,Accepted
3387,2026-02-05 06:30:00,M-05,Line-B,69.671,103.407,40.657,2.162,49.598,0.691,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0079,27.72,77.69,62,101.53,Stable,Accepted
8671,2026-04-01 07:30:00,M-05,Line-C,68.043,100.658,41.139,1.698,49.043,0.98,78.0,108.0,49.0,3.3,Shift-A,OP-027,RM-0119,24.83,88.01,33,96.16,Stable,Accepted
9025,2026-04-05 00:00:00,M-06,Line-B,70.862,97.733,42.235,2.382,49.564,1.025,78.0,108.0,49.0,3.3,Shift-A,OP-027,RM-0091,28.46,84.37,97,103.03,Stable,Accepted
6683,2026-03-11 14:30:00,M-05,Line-C,66.248,97.127,42.504,1.674,49.627,0.634,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0020,29.07,78.64,62,96.91,Stable,Accepted
2089,2026-01-22 18:00:00,M-02,Line-C,70.662,101.295,42.561,2.201,50.405,1.376,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0092,22.33,83.46,76,93.59,Stable,Accepted
12682,2026-05-13 02:15:00,M-06,Line-C,70.409,105.775,45.317,2.871,47.52,3.086,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0069,27.72,94.03,73,95.34,Warning,Rework
13178,2026-05-18 06:15:00,M-06,Line-C,74.371,101.827,43.836,3.157,44.478,3.483,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0055,25.15,86.47,8,100.27,Warning,Rework
8100,2026-03-26 08:45:00,M-05,Line-C,70.391,97.406,39.679,2.385,50.682,0.762,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0080,21.35,85.46,31,102.79,Stable,Accepted
11360,2026-04-29 07:45:00,M-03,Line-D,72.49,99.402,42.698,2.465,49.01,1.079,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0072,24.89,86.24,43,101.99,Stable,Accepted
13239,2026-05-18 21:30:00,M-01,Line-C,75.092,106.601,41.301,3.128,44.692,4.163,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0010,22.17,81.98,55,104.71,Critical,Rejected
8531,2026-03-30 20:30:00,M-05,Line-D,69.584,99.914,43.401,2.46,51.743,1.044,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0085,25.75,89.65,55,97.83,Stable,Accepted
14575,2026-06-01 19:30:00,M-06,Line-C,74.892,102.522,44.401,3.717,44.908,4.444,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0018,27.26,90.76,63,97.52,Critical,Rejected
863,2026-01-09 23:30:00,M-01,Line-B,70.436,99.495,41.57,1.895,51.179,1.051,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0043,28.63,80.7,85,102.52,Stable,Accepted
3316,2026-02-04 12:45:00,M-06,Line-A,72.267,102.394,42.765,1.755,51.07,1.551,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0028,26.63,85.48,22,99.42,Stable,Accepted
12078,2026-05-06 19:15:00,M-02,Line-C,73.018,102.391,42.731,2.782,45.284,2.702,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0150,28.87,90.24,79,102.47,Warning,Rework
9984,2026-04-14 23:45:00,M-06,Line-C,73.533,98.939,43.454,2.786,46.209,2.898,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0062,26.08,89.8,54,98.88,Warning,Rework
9039,2026-04-05 03:30:00,M-06,Line-B,71.207,103.036,40.853,2.594,49.311,1.296,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0047,27.34,84.11,114,97.7,Stable,Accepted
9479,2026-04-09 17:30:00,M-02,Line-D,68.483,100.242,42.025,2.207,51.311,0.903,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0113,27.27,86.84,95,98.89,Stable,Accepted
1548,2026-01-17 02:45:00,M-06,Line-B,73.783,98.124,43.682,2.375,47.834,2.417,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0004,25.27,85.2,83,93.65,Warning,Accepted
13930,2026-05-26 02:15:00,M-01,Line-A,74.224,105.195,44.377,3.103,46.674,3.992,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0045,22.5,96.34,101,93.25,Critical,Rejected
12300,2026-05-09 02:45:00,M-05,Line-A,71.882,99.727,43.076,3.155,46.473,2.152,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0048,26.44,86.27,104,98.37,Warning,Accepted
6949,2026-03-14 09:00:00,M-03,Line-C,68.5,99.265,39.457,2.089,51.839,0.706,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0131,26.24,83.87,56,99.99,Stable,Accepted
5770,2026-03-02 02:15:00,M-04,Line-C,71.183,102.998,42.686,1.718,49.371,1.087,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0059,23.89,81.41,109,93.9,Stable,Accepted
7625,2026-03-21 10:00:00,M-06,Line-B,69.811,98.912,42.285,1.864,49.402,0.809,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0086,23.41,76.66,97,97.91,Stable,Accepted
3479,2026-02-06 05:30:00,M-03,Line-B,68.945,98.415,40.335,1.343,49.798,0.857,78.0,108.0,49.0,3.3,Shift-A,OP-006,RM-0142,27.33,85.25,118,101.88,Stable,Accepted
1625,2026-01-17 22:00:00,M-04,Line-D,70.283,101.361,43.55,1.62,47.815,1.293,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0113,24.42,88.38,113,100.18,Warning,Accepted
2184,2026-01-23 17:45:00,M-04,Line-B,72.232,102.105,40.292,2.254,48.817,1.645,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0104,22.4,90.36,22,102.82,Stable,Accepted
3657,2026-02-08 02:00:00,M-04,Line-D,69.578,99.939,40.041,1.779,52.207,0.939,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0108,28.36,83.79,51,102.7,Stable,Accepted
13948,2026-05-26 06:45:00,M-06,Line-C,73.465,101.37,44.78,3.175,45.676,3.089,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0140,23.04,93.93,40,97.79,Warning,Rework
7316,2026-03-18 04:45:00,M-03,Line-B,69.633,100.145,42.475,1.911,51.097,0.47,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0114,24.44,90.49,22,99.59,Stable,Accepted
89,2026-01-01 22:00:00,M-05,Line-C,69.25,102.546,40.588,1.795,50.707,0.805,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0056,23.53,84.04,86,100.94,Stable,Accepted
8661,2026-04-01 05:00:00,M-06,Line-A,70.56,99.673,41.242,1.967,,0.73,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0023,25.44,79.96,2,95.66,Stable,Accepted
5903,2026-03-03 11:30:00,M-01,Line-B,68.842,97.436,41.961,2.057,51.086,1.03,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0045,25.2,82.46,59,98.67,Stable,Accepted
3882,2026-02-10 10:15:00,M-02,Line-A,68.757,102.375,41.512,1.495,49.625,0.915,78.0,108.0,49.0,3.3,Shift-B,OP-009,,27.19,86.87,40,99.03,Stable,Accepted
4555,2026-02-17 10:30:00,M-05,Line-D,68.65,99.372,41.202,1.565,49.509,0.7,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0075,22.84,83.62,91,99.29,Stable,Accepted
11108,2026-04-26 16:45:00,M-02,Line-C,70.955,98.937,43.759,2.13,51.016,1.049,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0008,23.89,88.75,53,96.16,Stable,Accepted
4014,2026-02-11 19:15:00,M-03,Line-A,71.474,99.962,40.4,1.614,50.687,1.526,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0060,26.05,81.56,79,100.76,Stable,Accepted
931,2026-01-10 16:30:00,M-04,Line-A,67.767,99.132,41.017,1.603,51.733,1.033,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0010,27.93,82.67,111,98.69,Stable,Accepted
14612,2026-06-02 04:45:00,M-03,Line-C,73.608,100.173,41.322,3.472,46.274,3.303,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0101,27.51,88.8,46,101.08,Critical,Rejected
6729,2026-03-12 02:00:00,M-01,Line-C,69.135,102.137,39.926,1.667,49.939,0.52,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0049,26.01,85.29,14,102.67,Stable,Accepted
2013,2026-01-21 23:00:00,M-01,Line-A,71.419,100.125,42.308,1.924,51.171,1.034,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0059,23.54,87.71,35,95.21,Stable,Accepted
3335,2026-02-04 17:30:00,M-01,Line-B,69.556,102.251,42.862,2.208,49.195,0.821,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0014,27.1,86.08,3,98.53,Stable,Accepted
14233,2026-05-29 06:00:00,M-04,Line-D,72.203,105.874,47.424,3.164,45.598,4.557,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0053,24.49,90.77,94,88.31,Critical,Rejected
8297,2026-03-28 10:00:00,M-05,Line-A,69.49,98.73,40.387,2.172,51.082,0.703,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0121,22.14,80.27,92,102.54,Stable,Accepted
3653,2026-02-08 01:00:00,M-03,Line-A,70.067,101.572,41.468,1.913,49.434,0.913,78.0,108.0,49.0,3.3,Shift-A,OP-030,RM-0040,27.82,88.17,103,102.49,Stable,Accepted
10992,2026-04-25 11:45:00,M-02,Line-D,73.88,100.81,44.963,2.759,46.888,3.1,78.0,108.0,49.0,3.3,Shift-B,OP-028,RM-0122,19.81,94.69,54,102.13,Warning,Rework
1607,2026-01-17 17:30:00,M-01,Line-A,68.686,98.65,39.89,2.055,50.244,0.461,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0017,25.28,82.66,80,97.81,Stable,Accepted
829,2026-01-09 15:00:00,M-06,Line-D,70.106,101.376,42.178,1.651,49.884,1.092,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0039,28.69,85.04,108,99.99,Stable,Accepted
4863,2026-02-20 15:30:00,M-06,Line-A,70.831,101.331,40.805,1.822,51.422,0.551,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0109,23.75,84.04,101,97.7,Stable,Accepted
14813,2026-06-04 07:00:00,M-01,Line-C,73.882,104.265,43.988,3.708,45.875,3.744,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0100,26.64,89.8,85,94.89,Critical,Rejected
14010,2026-05-26 22:15:00,M-06,Line-D,72.382,106.352,42.985,2.762,46.446,2.512,78.0,108.0,49.0,3.3,Shift-C,OP-029,RM-0120,21.78,84.72,103,100.61,Warning,Accepted
252,2026-01-03 14:45:00,M-03,Line-A,70.861,100.616,42.151,2.509,48.926,1.275,78.0,108.0,49.0,3.3,Shift-B,OP-001,RM-0015,26.08,85.76,80,98.16,Stable,Accepted
2500,2026-01-27 00:45:00,M-06,Line-B,71.889,100.148,42.009,1.903,48.857,1.203,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0039,21.83,78.74,64,99.08,Stable,Accepted
5218,2026-02-24 08:15:00,M-04,Line-C,71.959,96.75,39.715,1.765,49.012,0.652,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0137,21.59,88.56,74,103.18,Stable,Accepted
10980,2026-04-25 08:45:00,M-05,Line-A,69.238,101.305,42.209,2.421,50.27,1.195,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0115,21.97,85.65,35,99.88,Stable,Accepted
2770,2026-01-29 20:15:00,M-06,Line-A,71.568,99.787,41.327,2.042,49.104,0.743,78.0,108.0,49.0,3.3,Shift-C,OP-029,RM-0070,25.61,80.58,32,105.35,Stable,Accepted
2352,2026-01-25 11:45:00,M-05,Line-C,70.154,98.146,40.941,2.06,49.411,0.964,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0125,20.98,87.89,72,97.4,Stable,Accepted
6467,2026-03-09 08:30:00,M-03,Line-B,73.961,100.16,43.554,2.274,48.31,2.652,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0089,26.28,85.99,95,98.82,Warning,Accepted
6179,2026-03-06 08:30:00,M-05,Line-B,66.827,99.654,43.126,1.884,49.571,0.731,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0143,28.22,81.12,59,96.8,Stable,Accepted
11273,2026-04-28 10:00:00,M-04,Line-A,73.831,100.425,43.53,2.55,47.559,2.762,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0050,23.61,87.71,15,100.32,Warning,Rework
9459,2026-04-09 12:30:00,M-05,Line-C,68.501,102.518,42.646,2.416,51.278,1.353,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0026,27.43,77.69,107,103.7,Stable,Accepted
2685,2026-01-28 23:00:00,M-04,Line-A,68.174,100.585,41.559,1.531,52.677,0.572,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0108,23.55,83.03,29,100.45,Stable,Accepted
12437,2026-05-10 13:00:00,M-03,Line-B,71.553,103.293,43.882,2.863,48.396,2.442,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0105,27.38,93.02,39,96.08,Warning,Accepted
1612,2026-01-17 18:45:00,M-01,Line-B,72.946,102.227,42.722,2.001,49.356,1.402,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0111,23.98,88.51,46,102.82,Stable,Accepted
4360,2026-02-15 09:45:00,M-06,Line-B,71.087,102.74,42.706,2.177,50.15,1.212,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0064,23.9,89.07,89,100.54,Stable,Accepted
9460,2026-04-09 12:45:00,M-03,Line-A,71.106,96.825,43.371,2.202,50.556,1.125,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0127,29.6,90.54,18,96.87,Stable,Accepted
5633,2026-02-28 16:00:00,M-04,Line-B,70.167,101.462,42.251,2.049,50.827,0.672,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0051,23.98,88.75,18,98.02,Stable,Accepted
11735,2026-05-03 05:30:00,M-03,Line-D,71.833,100.28,43.49,2.766,47.344,2.301,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0132,25.53,90.02,17,96.85,Warning,Accepted
9419,2026-04-09 02:30:00,M-01,Line-A,71.469,96.51,42.029,2.509,48.365,0.861,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0095,29.32,86.44,1,99.25,Stable,Accepted
11150,2026-04-27 03:15:00,M-02,Line-A,72.441,100.553,43.656,2.645,50.399,1.666,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0145,23.03,88.59,14,101.29,Stable,Accepted
14852,2026-06-04 16:45:00,M-02,Line-B,72.672,104.972,43.863,3.355,46.221,3.55,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0068,29.29,87.12,13,101.18,Critical,Rejected
11156,2026-04-27 04:45:00,M-05,Line-C,70.648,99.461,42.952,2.488,48.871,0.683,78.0,108.0,49.0,3.3,Shift-A,OP-024,RM-0009,23.87,87.95,54,98.6,Stable,Accepted
1804,2026-01-19 18:45:00,M-02,Line-C,69.638,98.371,42.399,1.855,48.535,0.639,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0130,23.23,89.91,43,97.09,Stable,Accepted
12578,2026-05-12 00:15:00,M-03,Line-C,70.254,101.216,44.138,2.844,46.937,2.156,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0093,26.72,89.13,83,94.54,Warning,Accepted
11999,2026-05-05 23:30:00,M-03,Line-A,74.983,99.697,41.672,2.987,46.487,3.102,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0006,27.48,83.99,111,100.03,Warning,Rework
5466,2026-02-26 22:15:00,M-04,Line-C,71.929,99.816,41.63,2.133,49.016,0.726,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0030,21.75,88.48,69,98.35,Stable,Accepted
13812,2026-05-24 20:45:00,M-05,Line-D,74.214,104.533,43.992,3.397,45.528,4.217,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0108,21.16,92.69,4,95.74,Critical,Rejected
4541,2026-02-17 07:00:00,M-04,Line-A,69.91,103.119,40.224,1.713,49.621,0.699,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0097,23.92,85.86,70,102.43,Stable,Accepted
13633,2026-05-23 00:00:00,M-05,Line-B,74.303,102.625,43.657,3.434,44.21,3.897,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0066,23.33,84.17,97,94.43,Critical,Rejected
7260,2026-03-17 14:45:00,M-02,Line-B,70.749,99.816,41.366,1.857,50.91,0.757,78.0,108.0,49.0,3.3,Shift-B,OP-002,RM-0052,24.91,82.06,40,94.96,Stable,Accepted
3652,2026-02-08 00:45:00,M-01,Line-A,71.018,99.981,40.569,2.164,50.832,0.611,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0100,28.6,82.12,16,100.58,Stable,Accepted
11306,2026-04-28 18:15:00,M-04,Line-B,71.974,100.455,43.134,2.519,48.49,1.509,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0091,25.27,92.44,103,99.89,Stable,Accepted
11784,2026-05-03 17:45:00,M-04,Line-B,72.453,104.226,42.423,2.728,48.277,2.191,78.0,108.0,49.0,3.3,Shift-C,OP-029,RM-0100,27.74,93.45,113,99.04,Warning,Accepted
4903,2026-02-21 01:30:00,M-04,Line-C,67.023,95.342,39.867,1.524,48.543,0.754,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0128,22.86,85.0,38,104.46,Stable,Accepted
10329,2026-04-18 14:00:00,M-04,Line-B,71.074,100.764,42.844,2.382,48.777,1.294,78.0,108.0,49.0,3.3,Shift-B,OP-016,RM-0133,23.27,88.95,110,97.13,Stable,Accepted
9469,2026-04-09 15:00:00,M-06,Line-A,72.554,99.156,40.813,2.313,50.359,1.962,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0041,28.38,84.01,109,99.47,Stable,Accepted
2335,2026-01-25 07:30:00,M-04,Line-D,70.025,97.629,43.532,1.997,49.956,1.444,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0009,21.73,85.74,16,97.03,Stable,Accepted
7811,2026-03-23 08:30:00,M-04,Line-C,71.041,98.179,42.338,1.9,49.766,1.05,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0062,21.16,82.02,50,100.56,Stable,Accepted
9151,2026-04-06 07:30:00,M-06,Line-B,72.858,101.081,42.919,2.314,49.899,1.35,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0137,27.01,81.71,54,94.43,Stable,Accepted
12953,2026-05-15 22:00:00,M-06,Line-A,74.316,103.974,43.19,2.708,46.775,3.318,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0140,25.69,84.76,42,94.84,Warning,Rework
5226,2026-02-24 10:15:00,M-03,Line-A,74.544,100.195,42.121,1.945,49.26,1.858,78.0,108.0,49.0,3.3,Shift-B,OP-006,RM-0134,21.78,90.31,19,103.27,Warning,Accepted
5340,2026-02-25 14:45:00,M-03,Line-D,68.79,101.736,41.394,2.111,50.228,0.6,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0045,22.96,89.05,20,104.71,Stable,Accepted
13481,2026-05-21 10:00:00,M-02,Line-D,75.692,104.252,44.521,3.255,44.27,4.465,78.0,108.0,49.0,3.3,Shift-B,OP-021,RM-0023,22.43,90.84,19,90.87,Critical,Rejected
8415,2026-03-29 15:30:00,M-05,Line-D,71.352,99.332,41.023,2.327,48.944,0.901,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0141,23.88,84.73,84,105.8,Stable,Accepted
6845,2026-03-13 07:00:00,M-02,Line-B,71.2,102.39,40.735,2.149,50.148,0.952,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0108,26.76,84.57,49,98.13,Stable,Accepted
8488,2026-03-30 09:45:00,M-04,Line-C,74.773,100.948,42.143,2.508,46.278,2.247,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0052,24.05,95.25,25,95.23,Warning,Accepted
1412,2026-01-15 16:45:00,M-04,Line-B,70.619,101.254,40.691,1.879,50.778,0.611,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0027,24.09,89.25,33,97.46,Stable,Accepted
5398,2026-02-26 05:15:00,M-03,Line-C,71.828,99.646,42.661,2.343,49.07,1.158,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0115,22.36,83.6,111,96.79,Stable,Accepted
13508,2026-05-21 16:45:00,M-06,Line-D,73.596,99.277,43.429,3.056,47.973,2.957,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0131,22.38,87.83,26,97.58,Warning,Rework
14732,2026-06-03 10:45:00,M-01,Line-B,75.142,101.693,44.903,3.324,45.628,4.616,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0104,26.42,86.62,2,98.3,Critical,Rejected
6821,2026-03-13 01:00:00,M-05,Line-C,68.351,98.589,40.026,1.674,48.922,0.912,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0096,28.65,85.6,107,102.36,Stable,Accepted
3609,2026-02-07 14:00:00,M-04,Line-B,71.87,101.362,42.831,2.255,49.628,1.025,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0084,28.19,88.93,86,97.59,Stable,Accepted
4961,2026-02-21 16:00:00,M-03,Line-D,66.01,96.658,43.737,1.979,50.231,0.943,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0125,21.84,84.76,30,97.45,Stable,Accepted
6367,2026-03-08 07:30:00,M-05,Line-C,70.52,98.413,39.236,2.239,50.072,0.31,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0030,27.76,84.56,102,103.14,Stable,Accepted
6504,2026-03-09 17:45:00,M-04,Line-A,69.51,97.934,40.412,1.587,49.871,0.945,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0039,28.55,82.41,69,102.4,Stable,Accepted
8318,2026-03-28 15:15:00,M-03,Line-B,68.222,97.17,41.115,2.073,51.061,0.861,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0055,23.55,82.82,109,104.34,Stable,Accepted
11713,2026-05-03 00:00:00,M-06,Line-D,77.372,104.282,43.264,3.26,45.958,5.146,78.0,108.0,49.0,3.3,Shift-A,OP-027,RM-0044,26.33,85.3,74,95.8,Critical,Rejected
11327,2026-04-28 23:30:00,M-01,Line-C,71.996,101.279,42.9,2.475,48.973,1.112,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0026,23.44,89.92,35,99.97,Stable,Accepted
1594,2026-01-17 14:15:00,M-01,Line-A,69.988,99.477,41.009,2.067,50.544,1.029,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0009,24.58,86.44,111,94.92,Stable,Accepted
1689,2026-01-18 14:00:00,M-06,Line-C,68.822,99.088,42.576,2.092,49.209,1.092,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0067,22.95,87.85,37,99.51,Stable,Accepted
3922,2026-02-10 20:15:00,M-04,Line-A,69.284,106.324,42.334,1.742,47.797,1.79,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0140,27.89,88.82,35,100.45,Warning,Accepted
8411,2026-03-29 14:30:00,M-06,Line-D,73.125,101.323,42.675,1.82,48.826,1.392,78.0,108.0,49.0,3.3,Shift-B,OP-027,RM-0054,22.77,83.23,82,102.52,Stable,Accepted
11256,2026-04-28 05:45:00,M-05,Line-C,71.345,97.685,42.683,2.94,46.828,1.969,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0015,22.49,85.09,89,99.3,Warning,Accepted
14668,2026-06-02 18:45:00,M-04,Line-D,73.91,104.332,46.134,3.214,44.858,4.63,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0055,26.09,90.13,68,96.85,Critical,Rejected
4098,2026-02-12 16:15:00,M-01,Line-B,68.615,98.332,40.72,1.378,49.084,0.624,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0005,25.82,92.91,69,101.54,Stable,Accepted
8310,2026-03-28 13:15:00,M-04,Line-A,72.774,100.033,41.999,2.546,48.902,1.707,78.0,108.0,49.0,3.3,Shift-B,OP-006,RM-0077,22.58,82.53,97,98.28,Stable,Accepted
8105,2026-03-26 10:00:00,M-02,Line-C,70.154,100.628,40.99,1.843,49.327,1.008,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0024,22.12,87.03,90,102.3,Stable,Accepted
4075,2026-02-12 10:30:00,M-02,Line-D,71.641,100.783,42.071,2.3,47.565,1.13,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0047,27.61,88.18,96,102.31,Warning,Accepted
3358,2026-02-04 23:15:00,M-06,Line-C,74.21,102.487,41.943,2.151,49.202,2.27,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0094,29.02,86.77,64,101.55,Warning,Accepted
1576,2026-01-17 09:45:00,M-02,Line-A,69.224,100.376,43.248,1.87,51.402,1.042,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0020,24.06,83.44,48,93.28,Stable,Accepted
7253,2026-03-17 13:00:00,M-05,Line-B,69.341,100.122,40.302,1.585,48.172,0.874,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0122,25.58,83.53,40,103.26,Stable,Accepted
9811,2026-04-13 04:30:00,M-06,Line-C,76.07,102.458,42.189,2.976,44.206,3.84,78.0,108.0,49.0,3.3,Shift-A,OP-020,RM-0044,25.55,90.1,85,99.06,Critical,Rejected
12167,2026-05-07 17:30:00,M-04,Line-D,75.229,100.87,42.852,3.301,47.655,4.027,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0135,26.29,88.74,89,99.25,Critical,Rejected
904,2026-01-10 09:45:00,M-06,Line-D,69.779,97.999,40.637,2.38,50.881,0.965,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0005,27.2,88.85,96,95.08,Stable,Accepted
9160,2026-04-06 09:45:00,M-01,Line-B,69.469,99.635,44.393,2.196,47.397,0.716,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0080,27.98,80.09,74,97.01,Warning,Accepted
6718,2026-03-11 23:15:00,M-05,Line-C,68.781,102.061,41.599,1.749,49.612,0.624,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0003,27.33,83.97,95,100.01,Stable,Accepted
14674,2026-06-02 20:15:00,M-04,Line-A,75.457,105.939,44.112,3.573,43.843,4.921,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0079,27.48,93.59,78,94.46,Critical,Rejected
8966,2026-04-04 09:15:00,M-05,Line-C,68.506,100.234,42.204,1.578,49.585,0.97,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0057,26.22,86.55,14,98.39,Stable,Accepted
2478,2026-01-26 19:15:00,M-02,Line-D,70.452,99.093,43.1,2.376,51.226,1.302,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0070,24.2,93.12,98,97.08,Stable,Accepted
